No;Latitude;longitude;Lokasi;Tanggal;aD;aL;DAz;Lag;w;lluminasi (%);Suhu_Atmosfer_C;Kelembapan_Pct;Kecepatan_Angin_ms;Kondisi_Awan_Pct;Transparansi_Index;Visibility
456;-6.322255556;106.70795;Menara Masjid AlItishom Walikota Tangerang Selatan;09/04/2024;6.92;9.68;5.75;29.01;0.20;0.60;28.97;75.89815119;0.71;68.78927499;0.61;1
457;-6.866597222;112.3577417;Tanjung Kodok;09/04/2024;6.68;9.46;5.70;28.02;0.19;0.57;27.74456271;76.90298832;2.981010048;84.35718094;0.42;1
458;-6.866597222;112.3577417;Tanjung Kodok;09/04/2024;6.68;9.46;5.70;28.02;0.19;0.57;32.19225513;59.14227658;2.04;9.54137466;0.42;1
459;-6.182038889;106.9426389;Tipar Cakung kampung baru;09/04/2024;6.93;9.67;5.73;29.04;0.20;0.60;30.61;65.12747516;0.39;68.29356596;0.61;1
460;-7.9128;113.8210444;Masjid Agung At-Taqwa Bondowoso;09/04/2024;6.53;9.39;5.80;27.41;0.19;0.57;25.03650876;78.0678906;1.959002158;79.14429583;0.45;0
461;-7.720275;111.5691889;Desa Panggung;09/04/2024;6.62;9.48;5.83;27.79;0.19;0.58;26.18866901;82.08239132;3.39792661;82.85301706;0.57;0
462;-6.937722222;110.3138528;Pantai Mangunharjo;09/04/2024;6.74;9.53;5.75;28.27;0.19;0.58;26.21397421;80.50444716;1.388131092;79.41649249;0.58;0
463;-7.221061111;113.2976611;Pelabuhan Trunojoyo Taddhen;09/04/2024;6.62;9.42;5.72;27.75;0.19;0.57;25.89683421;85.70925163;2.46886318;79.09258913;0.45;0
464;-6.857911111;109.6921028;Pelabuhan PPNP Pekalongan;09/04/2024;6.77;9.56;5.76;28.39;0.19;0.59;26.29467837;81.3457336;2.942234073;81.69967569;0.48;0
465;-6.159094444;106.7161583;MasjidRaya KH Hasyim Asyari, Cengkareng, JakartaBarat;09/04/2024;6.93;9.68;5.73;29.08;0.20;0.60;30.61;68.09128749;0.39;47.23697043;0.61;0
466;-6.159094444;106.7161583;Masjid Raya KH Hasyim Asyari, Cengkareng;09/04/2024;6.93;9.68;5.73;29.08;0.20;0.60;28.32995556;76.19114462;1.24820724;83.53720609;0.61;0
467;-6.509833333;110.6944611;Pantai Muarancak Jepara;09/04/2024;6.77;9.52;5.69;28.39;0.19;0.58;26.76077329;84.32907965;2.839895315;77.0369561;0.58;0
468;-7.849072222;109.89545;Pantai Jetis;09/04/2024;6.66;9.55;5.88;27.97;0.19;0.59;25.2625985;78.6627805;4.779058973;87.95625783;0.57;0
469;-6.806277778;108.7307778;Pantai Baro Gebang;09/04/2024;6.80;9.60;5.77;28.54;0.20;0.59;26.78915502;75.75977438;1.284131763;86.0526596;0.47;0
470;-1.767777778;120.5283333;GedungHilal BMKG Desa Marana;09/04/2024;6.91;9.17;4.85;28.78;0.18;0.53;22.19527701;83.52643005;1.558752498;81.18612659;0.4;0
471;-8.602638889;116.0737639;Pantai Loang Baloq;09/04/2024;6.39;9.30;5.84;26.84;0.18;0.56;25.30806691;75.52413298;2.249739648;88.72185522;0.45;0
472;5.220058333;97.05311111;Bukit Blang Tiron komplek perumahan PT Aron Kota Lhokseumawe;09/04/2024;8.30;10.11;4.23;34.97;0.21;0.65;25.44052914;81.34187933;2.280712561;88.74493532;0.42;0
473;-6.522072222;107.2221389;Masjid Daarul Muttaqien;09/04/2024;6.88;9.66;5.77;28.86;0.20;0.60;27.57822311;75.08643974;2.855413432;79.96366187;0.55;0
474;-7.849072222;109.89545;Pantai Jetis;09/04/2024;6.66;9.55;5.88;27.97;0.19;0.59;24.54389411;79.28075948;4.404234745;75.9249309;0.57;0
475;-7.027980556;108.089525;Mekarasih, Garut;09/04/2024;6.80;9.62;5.82;28.54;0.20;0.60;25.21277506;85.59257246;2.659198377;80.8008137;0.6;0
476;-7.731786111;109.3909472;POB Pedalen;09/04/2024;6.69;9.57;5.88;28.09;0.20;0.59;25.92482286;81.2370293;2.550381991;86.36055987;0.57;0
477;5.466572222;95.242275;Obs Tgk Chiek Kuta Karang Lhoknga, AcehBesar;09/04/2024;8.39;10.18;4.21;35.35;0.22;0.66;24.26830651;96.63366127;4.357724812;95.49050152;0.54;0
478;-7.15425;113.4739111;OBS Jokotole IAIN Madura;09/04/2024;6.62;9.41;5.71;27.75;0.19;0.57;26.89525342;83.33191799;2.648885218;83.23034544;0.45;0
479;-8.193711111;112.0534972;Maron,Blitar;08/05/2024;1.58;4.99;4.47;5.58;0.05;0.16;22.77695076;84.21258068;4.287298499;79.06292184;0.67;0
480;-6.909997222;109.7153194;ROOF TOP GDPP Rifaiyah,Batang;08/05/2024;1.75;5.08;4.46;6.44;0.05;0.17;30.84782923;57.00274762;1.53;13.6635639;0.53;0
481;-6.224522222;106.7679583;"Pondok PesantrenalFalah
Jakbar,DKI Jakarta";08/05/2024;1.90;5.18;4.49;7.16;0.06;0.17;28.2055249;78.69715513;3.134347834;86.69051604;0.61;0
482;-6.801030556;110.8358778;GSG Ma'had Aly TBS Kudus;08/05/2024;1.73;5.04;4.44;6.31;0.05;0.17;26.47521331;81.75334954;3.084291875;76.21753689;0.59;0
483;-8.193730556;112.0537389;Sawah maron,Blitar;08/05/2024;1.58;4.99;4.47;5.58;0.05;0.16;26.46;63.91473525;3;33.03520224;0.67;0
484;-7.488194444;111.6628972;Pondok Pesantren Al-Basyariah;07/06/2024;9.12;12.49;7.57;43.54;0.33;1.05;27.00586666;77.59309474;3.043511912;76.77997742;0.54;0
485;0.804605556;127.2951694;Pos Observasi Bulan Kel Taduma KotaTernate;07/06/2024;9.75;12.10;5.86;45.70;0.31;0.97;31.40881433;49.74257743;1.98;2.75592206;0.52;3
486;-6.847561111;109.1404861;Pantai Alam Indah ;07/06/2024;9.31;12.58;7.47;44.33;0.34;1.07;26.6665503;84.79244936;2.840479594;83.55284093;0.66;0
487;-6.159911111;106.9312528;Lajnah Falaqiah Al-Husniyah;07/06/2024;9.49;12.67;7.36;45.10;0.34;1.08;30.26;74.29702654;2.37;51.55608594;0.64;1
488;-6.909997222;109.7153194;ROOF TOP GDPP Rifaiyah,Batang;07/06/2024;9.28;12.56;7.48;44.20;0.34;1.06;28.7;63.71677314;2.47;49.92344794;0.66;0
489;-8.204969444;112.1584667;Bukit Banjarsari;07/06/2024;8.99;12.47;7.69;43.03;0.33;1.05;25.74609717;87.69235292;3.552673001;78.02678605;0.65;0
490;-6.799772222;110.8802778;Gedung Laboratorium Terpadu IAIN Kudus ;07/06/2024;9.25;12.53;7.44;44.07;0.33;1.06;28.66;67.87414994;2.65;41.04244523;0.65;3
491;-7.457266667;112.7222167;RSI Siti Hajar Sidoarjo;07/06/2024;9.09;12.46;7.55;43.38;0.33;1.05;32.11783174;55.62769677;2.16;11.36371674;0.64;1
492;-7.70375;108.6553833;Pantai Barat Pangandaran;07/06/2024;9.19;12.59;7.63;43.91;0.34;1.07;25.93738426;81.55592165;3.732464321;77.62972742;0.65;0
493;-7.221061111;113.2976611;Pelabuhan Trunojoyo Taddhen;07/06/2024;9.11;12.44;7.50;43.43;0.33;1.04;29.63;73.03552832;3.65;35.97600158;0.53;0
494;-6.930063889;107.6233639;POB Al-Biruni UNISBA;07/06/2024;9.34;12.63;7.50;44.53;0.34;1.08;28.23112903;50.98657592;1.52;13.34589421;0.63;3
495;-6.698622222;110.8506222;Observatorium Yanbu'ul Qur'an;07/06/2024;9.27;12.53;7.43;44.14;0.33;1.06;28.42;65.09775939;4.17;49.19974577;0.65;0
496;-7.625233333;114.0127083;Pantai Kalbut Situbondo;07/06/2024;9.02;12.41;7.57;43.07;0.33;1.04;26.46379783;75.58988049;3.928464894;89.81091899;0.42;1
497;-5.170627778;119.3908028;Rooftop Mall GTC Makassar;07/06/2024;9.21;12.27;7.06;43.62;0.32;1.01;29.04;78.57181284;1.14;32.30969632;0.63;3
498;-6.801030556;110.8358778;GSG Ma'had Aly TBS Kudus;07/06/2024;9.26;12.53;7.45;44.08;0.33;1.06;30.50070078;59.25189771;2.65;16.43759246;0.65;3
499;-7.70375;108.6553833;Pantai Barat Pangandaran;07/06/2024;9.19;12.59;7.63;43.91;0.34;1.07;26.63878274;87.61392317;3.115590329;87.74680663;0.65;0
500;-6.866597222;112.3577417;Tanjung Kodok;07/06/2024;9.19;12.48;7.44;43.79;0.33;1.05;28.20196267;83.4379362;4.867180013;82.77690688;0.55;0
501;-6.801030556;110.8358778;GSG Ma'had Aly TBS Kudus;06/07/2024;4.93;7.61;5.06;22.46;0.11;0.37;30.44;66.65259115;1.31;40.95379214;0.51;3
502;-6.159911111;106.9312528;Lajnah Falaqiah Al-Husniyah;06/07/2024;5.13;7.72;4.99;23.35;0.12;0.38;29.74;62.5503013;0.31;51.33037831;0.51;1
503;-6.177972222;106.9541139;CakungTimur;06/07/2024;5.12;7.72;4.99;23.34;0.12;0.38;28.00671731;89.3336021;0.833741168;75.25197272;0.51;1
504;-8.602638889;116.0737639;Pantai Loang Baloq;06/07/2024;4.56;7.46;5.24;20.82;0.11;0.36;24.25541274;84.78139732;3.351191852;77.98543939;0.7;0
505;-7.5297;112.4093806;Masjid Agung Darussalam Sooko Mojokerto;06/07/2024;4.80;7.57;5.13;21.89;0.11;0.36;28.11552881;84.44883917;1.657745057;80.91317717;0.63;0
506;-7.15425;113.4739111;OBS Jokotole IAIN Madura;06/07/2024;4.81;7.54;5.09;21.89;0.11;0.36;27.42245524;79.82266372;4.434380208;83.48463371;0.66;0
507;-7.720275;111.5691889;Desa Panggung;06/07/2024;4.81;7.59;5.16;21.93;0.11;0.37;27.12271793;75.94901249;2.498995198;75.59779267;0.61;0
508;-8.204969444;112.1584667;Bukit Banjarsari;06/07/2024;4.74;7.57;5.21;21.62;0.11;0.37;25.66962255;86.95137986;3.288084492;89.38813045;0.66;0
509;-7.9128;113.8210444;Masjid Agung At-Taqwa Bondowoso;06/07/2024;4.71;7.53;5.17;21.49;0.11;0.36;26.18;73.01401738;2.78;49.37383354;0.66;0
510;-6.642352778;110.6439194;Pantai Semat;06/07/2024;4.95;7.62;5.04;22.56;0.11;0.37;26.02315679;82.13096253;3.274576576;77.12019627;0.51;0
511;-6.909997222;109.7153194;ROOF TOP GDPP Rifaiyah,Batang;06/07/2024;4.96;7.64;5.07;22.58;0.11;0.37;26.71335527;83.28398033;2.250088279;77.14154547;0.39;0
512;-7.457266667;112.7222167;RSI Siti Hajar Sidoarjo;06/07/2024;4.80;7.56;5.13;21.87;0.11;0.36;31.1;72.64985782;1.13;49.35750939;0.63;0
513;-8.275222222;113.2239389;AWR JATI MULYO KUNIR LUMAJANG;06/07/2024;4.69;7.54;5.21;21.42;0.11;0.36;23.71622626;75.75419714;5.003747327;78.08295183;0.67;0
514;-8.223380556;113.6143944;POB Sunan Kaliwining;06/07/2024;4.69;7.53;5.21;21.38;0.11;0.36;23.70362341;87.31891167;3.922089151;89.94359254;0.67;0
515;-6.991836111;110.3481111;Observatorium UIN Walisongo;06/07/2024;4.93;7.62;5.08;22.45;0.11;0.37;25.97481694;98.97023237;3.545752141;91.49829383;0.51;0
516;-6.224522222;106.7679583;"Pondok PesantrenalFalah
Jakbar,DKI Jakarta";06/07/2024;5.12;7.72;5.00;23.35;0.12;0.38;27.61322818;84.18582191;1.806824377;75.3224134;0.51;0
517;-6.858552778;109.6919889;Pelabuhan Perikanan Nasional Pekalongan;06/07/2024;4.96;7.64;5.06;22.61;0.11;0.37;26.98905877;86.1043671;2.235600787;81.09171035;0.39;0
518;-6.522072222;107.2221389;Masjid Daarul Muttaqien;06/07/2024;5.08;7.71;5.03;23.15;0.12;0.38;24.89170356;93.58983157;1.485695488;99.05602633;0.52;0
519;5.415066667;95.24760833;Pantai Babah Awe;06/07/2024;6.58;8.14;3.46;29.96;0.13;0.41;28.77;73.02541709;4.02;49.27087087;0.29;0
520;5.125833333;97.15086944;Observatorium Malikussaleh IAIN Lhokseumawe;06/07/2024;6.49;8.09;3.52;29.56;0.12;0.40;31.19248961;44.07514337;2.15;7.932203037;0.52;0
521;-6.981011111;108.4928917;Kuningan;06/07/2024;4.99;7.67;5.08;22.74;0.12;0.37;24.52580966;98.22644052;2.755479535;94.77282472;0.49;0
522;-7.457266667;112.7222167;RSI Siti Hajar Sidoarjo;05/08/2024;10.58;11.54;1.83;45.87;0.26;0.87;34.61381073;44.43338013;2.73;16.48333364;0.7;1
523;-7.16975;112.6174694;Balai Rukyat NU Condrodipo;05/08/2024;10.60;11.54;1.76;45.89;0.26;0.87;35.52453949;40.9822057;2.87;24.65891586;0.67;1
524;-6.991836111;110.3481111;Observatorium UIN Walisongo;05/08/2024;10.67;11.61;1.71;46.19;0.26;0.88;33.7698457;54.23359371;2.86;18.76594908;0.72;1
525;-8.602638889;116.0737639;Pantai Loang Baloq;05/08/2024;10.43;11.43;2.09;45.39;0.25;0.85;29.40083909;43.16285658;2.27;2.488988086;0.69;2
526;-6.858552778;109.6919889;Pelabuhan Perikanan Nasional Pekalongan;05/08/2024;10.70;11.63;1.68;46.28;0.26;0.88;30.45223599;44.47461635;2.49;19.68206087;0.71;3
527;-6.813113889;108.4006889;Kebun Raya Kuningan;05/08/2024;10.74;11.67;1.66;46.45;0.27;0.89;26.72671098;45.925459;3.11;4.739114856;0.67;3
528;-7.221061111;113.2976611;Pelabuhan Trunojoyo Taddhen;05/08/2024;10.58;11.52;1.78;45.80;0.26;0.86;32.15158069;64.7470274;4.33;7.368965047;0.72;3
529;-6.806277778;108.7307778;Pantai Baro Gebang;05/08/2024;10.73;11.66;1.66;46.41;0.27;0.89;30.14166011;53.59346095;3.24;19.39801967;0.67;2
530;-6.813113889;108.4006889;Kebun Raya Kuningan;05/08/2024;10.74;11.67;1.66;46.45;0.27;0.89;25.87;64.64001257;3.11;48.00965936;0.67;3
531;-7.221555556;112.7700667;Pondok Pesantren Assalafi AlFithrah Surabaya;05/08/2024;10.59;11.54;1.78;45.87;0.26;0.87;34.05360749;60.07820328;3.13;18.34488048;0.7;2
532;-7.569594444;112.7897111;Tambakan;05/08/2024;10.58;11.54;1.85;45.86;0.26;0.87;34.91098053;40.89408999;2.73;7.158652106;0.7;2
533;-6.801030556;110.8358778;GSG Ma'had Aly TBS Kudus;05/08/2024;10.67;11.60;1.67;46.14;0.26;0.88;31.73;78.274207;2.86;41.51736426;0.72;3
534;-7.503869444;112.7322667;Aula RH Pondok Pesantren Manba'ul Hikam;05/08/2024;10.58;11.54;1.84;45.87;0.26;0.87;33.01;73.0729023;2.73;46.33004607;0.7;1
535;-6.159911111;106.9312528;Lajnah Falaqiah Al-Husniyah;05/08/2024;10.81;11.72;1.50;46.66;0.27;0.89;31.52701694;64.85289409;3.56;18.35290125;0.65;1
536;-7.5297;112.4093806;Masjid Agung Darussalam Sooko Mojokerto;05/08/2024;10.59;11.55;1.84;45.91;0.26;0.87;36.58090308;45.69054678;2.52;22.0574405;0.67;1
537;-8.140866667;112.3885111;Ondo Sewu,Desa Pagergunung;05/08/2024;10.56;11.54;1.97;45.90;0.26;0.87;32.18733927;52.1372239;4.04;3.172621325;0.74;0
538;-8.275222222;113.2239389;AWR JATI MULYO KUNIR LUMAJANG;05/08/2024;10.53;11.52;2.00;45.78;0.26;0.86;23.59236981;87.6796109;6.552789842;89.71539587;0.71;0
539;-6.301566667;107.2966528;Ponpes Al-Khoirwaru;05/08/2024;10.79;11.71;1.54;46.61;0.27;0.89;25.79825457;75.0489609;3.204883319;75.57256856;0.69;0
540;-8.223380556;113.6143944;POB Sunan Kaliwining;05/08/2024;10.52;11.51;1.99;45.73;0.26;0.86;22.88595874;83.29569874;5.083185283;78.12231113;0.71;0
541;-6.322255556;106.70795;Menara Masjid AlItishom Walikota Tangerang Selatan;05/08/2024;10.81;11.72;1.54;46.68;0.27;0.90;30.30556769;47.49659492;1.55;9.497200891;0.65;0
542;-6.909997222;109.7153194;ROOF TOP GDPP Rifaiyah,Batang;05/08/2024;10.70;11.63;1.69;46.28;0.26;0.88;29.08;64.70863174;2.49;50.56474174;0.71;0
543;-6.224522222;106.7679583;"Pondok PesantrenalFalah
Jakbar,DKI Jakarta";05/08/2024;10.81;11.72;1.52;46.68;0.27;0.90;29.51;61.87295401;3.56;36.29000573;0.65;0
544;-7.9128;113.8210444;Masjid Agung At-Taqwa Bondowoso;03/09/2024;3.51;4.29;0.91;13.83;0.03;0.09;30.05;68.74109258;3.3;46.64049404;0.68;0
545;-7.656758333;112.9897694;Musholla Safinatun Najah, Tamba'an;03/09/2024;3.54;4.31;0.88;13.94;0.03;0.09;28.92337671;86.39214985;3.897133242;81.43744025;0.61;0
546;-7.734275;111.5148167;KANTOR NU RANTING BANARAN;03/09/2024;3.58;4.35;0.87;14.12;0.03;0.09;37.80097396;60.55065727;2.79;9.158403504;0.55;0
547;-6.322255556;106.70795;Menara Masjid AlItishom Walikota Tangerang Selatan;03/09/2024;3.73;4.48;0.71;14.74;0.03;0.10;27.08281226;84.06631366;2.497214749;89.27032561;0.54;0
548;-7.5297;112.4093806;Masjid Agung Darussalam Sooko Mojokerto;03/09/2024;3.56;4.33;0.87;14.02;0.03;0.09;32.57507773;75.50200024;4.521711832;84.37856431;0.61;0
549;-8.199263889;112.1061028;Kademangan;03/09/2024;3.55;4.33;0.91;14.03;0.03;0.09;29.49660239;80.37491117;4.228062778;87.64327656;0.62;0
550;-6.301566667;107.2966528;Ponpes AlKhoirwaru;03/09/2024;3.72;4.47;0.72;14.67;0.03;0.10;28.43320462;79.50331481;3.130896044;83.08227458;0.64;0
551;-6.98565;112.7867639;Pantai Gebang;03/09/2024;3.55;4.32;0.83;13.99;0.03;0.09;33.52;62.724626;4.18;68.14796439;0.66;0
552;-8.223380556;113.6143944;POB Sunan Kaliwining;03/09/2024;3.51;4.30;0.93;13.84;0.03;0.09;31.45759462;50.01118613;3.3;23.65062368;0.68;0
553;-7.221555556;112.7700667;Pondok Pesantren Assalafi AlFithrah Surabaya;03/09/2024;3.55;4.32;0.85;13.99;0.03;0.09;30.07522798;86.5900828;5.539456242;88.20958807;0.61;0
554;-6.991836111;110.3481111;Observatorium UIN Walisongo;03/09/2024;3.62;4.38;0.80;14.28;0.03;0.09;30.80940016;77.97127055;4.248671938;86.59054306;0.7;0
555;-7.011655556;112.4245972;Lingkaran Studi ilmu Hisab Rukyat Al-Kaukaba;03/09/2024;3.56;4.33;0.83;14.04;0.03;0.09;30.63487592;86.03429395;4.709133347;87.20265009;0.61;0
556;-8.325341667;113.3326444;Pantai Paseban;03/09/2024;3.51;4.30;0.94;13.87;0.03;0.09;26.85;66.72522486;3.13;46.6314265;0.68;0
557;-7.744913889;110.3975417;Griya Angkasa OBS;03/09/2024;3.61;4.38;0.86;14.25;0.03;0.09;30.8061112;84.29046341;3.876447222;79.06002767;0.59;0
558;-7.221061111;113.2976611;Pelabuhan Trunojoyo Taddhen;03/09/2024;3.54;4.31;0.85;13.92;0.03;0.09;33.29331586;60.68946359;4.14;5.726231517;0.68;0
559;-6.224522222;106.7679583;"Pondok PesantrenalFalah
Jakbar,DKI Jakarta";03/09/2024;3.73;4.48;0.70;14.74;0.03;0.10;27.46278272;80.20194015;3.563656241;79.74635592;0.54;0
560;-6.858552778;109.6919889;Pelabuhan Perikanan Nasional Pekalongan;03/09/2024;3.64;4.40;0.78;14.37;0.03;0.09;34.03855627;60.04270996;2.9;10.96029799;0.7;0
561;-6.857911111;109.6921028;Pelabuhan PPNP Pekalongan;03/09/2024;3.64;4.40;0.78;14.37;0.03;0.09;33.85010576;44.79310034;2.9;21.98488263;0.7;0
562;5.466572222;95.242275;Obs Tgk Chiek Kuta Karang Lhoknga, AcehBesar;03/09/2024;4.10;4.83;0.43;16.23;0.03;0.12;26.61434841;82.87152064;6.921817608;77.57267913;0.61;0
563;-8.204969444;112.1584667;Bukit Banjarsari;03/10/2024;5.76;7.07;2.79;23.52;0.09;0.30;27.63498744;78.50130381;3.690983528;85.54371893;0.7;0
564;-7.734275;111.5148167;KANTOR NU RANTING BANARAN;03/10/2024;5.75;7.09;2.85;23.47;0.09;0.30;30.9995851;80.48556959;2.646249483;86.19745908;0.59;0
565;-6.909997222;109.7153194;ROOF TOP GDPP Rifaiyah,Batang;03/10/2024;5.76;7.14;2.97;23.45;0.09;0.31;27.63667732;80.96929242;3.349048295;87.28933757;0.67;0
566;-7.5297;112.4093806;Masjid Agung Darussalam Sooko Mojokerto;03/10/2024;5.71;7.06;2.87;23.31;0.09;0.30;33.91453085;79.67178959;2.109064173;83.86284817;0.62;0
567;-6.352330556;108.3229389;Masjid Islamic Center Indramayu;03/10/2024;5.76;7.18;3.05;23.46;0.09;0.31;27.86317409;76.93309787;4.694015233;85.5909424;0.63;0
568;-7.16975;112.6174694;Balai Rukyat NU Condrodipo;03/10/2024;5.69;7.06;2.90;23.18;0.09;0.30;34.25;69.23533544;2.15;34.78091373;0.62;0
569;-7.9128;113.8210444;Masjid Agung At-Taqwa Bondowoso;03/10/2024;5.70;7.02;2.81;23.24;0.09;0.29;28.9868892;83.91329325;3.91446362;86.5358287;0.68;0
570;-6.301566667;107.2966528;Ponpes AlKhoirwaru;03/10/2024;5.79;7.22;3.06;23.57;0.09;0.31;30.69;63.47320979;3.47;33.23458767;0.62;0
571;-8.888055556;115.0394444;RM KHOTI BASMUNI;03/10/2024;5.71;6.99;2.68;23.37;0.09;0.29;25.18339155;82.93260997;5.768302944;85.0078995;0.7;0
572;-7.457266667;112.7222167;RSI Siti Hajar Sidoarjo;03/10/2024;5.70;7.05;2.87;23.25;0.09;0.30;32.33921722;86.39946238;2.566958142;76.11377135;0.62;0
573;-7.011655556;112.4245972;Lingkaran Studi ilmu Hisab Rukyat Al-Kaukaba;03/10/2024;5.69;7.06;2.92;23.16;0.09;0.30;32.01231365;81.56030313;3.517091429;89.63934771;0.62;0
574;-6.322255556;106.70795;Menara Masjid AlItishom Walikota Tangerang Selatan;03/10/2024;5.81;7.23;3.07;23.64;0.09;0.32;27.71383215;87.27451236;3.641570662;89.90622316;0.55;0
575;-6.858552778;109.6919889;Pelabuhan Perikanan Nasional Pekalongan;03/10/2024;5.75;7.14;2.97;23.44;0.09;0.31;30.16;78.40675197;2.22;42.44182359;0.67;0
576;-6.922594444;112.4165944;"Ponpes Daarul Quranan
Nur Lamongan ";03/10/2024;5.68;7.06;2.93;23.14;0.09;0.30;34.25;78.5862383;2.15;52.25741119;0.64;0
577;-6.698622222;110.8506222;Observatorium Yanbu'ul Qur'an;03/10/2024;5.71;7.11;2.98;23.26;0.09;0.30;26.60196552;76.31221541;3.250718208;78.46921435;0.65;0
578;-6.224522222;106.7679583;"Pondok PesantrenalFalah
Jakbar,DKI Jakarta";03/10/2024;5.80;7.23;3.08;23.61;0.09;0.32;27.24221653;78.25616769;4.087881028;86.57535443;0.55;0
579;-7.221555556;112.7700667;Pondok Pesantren Assalafi AlFithrah Surabaya;03/10/2024;5.69;7.05;2.90;23.18;0.09;0.30;32.16545652;85.59923915;2.985838843;78.77575641;0.62;0
580;-7.678797222;113.25285;Gili Ketapang Probolinggo;03/10/2024;5.70;7.04;2.84;23.25;0.09;0.30;32.71;60.66983097;2.47;49.93411105;0.68;1
581;-6.801030556;110.8358778;GSG Ma'had Aly TBS Kudus;03/10/2024;5.72;7.11;2.97;23.29;0.09;0.30;32.44;71.75487863;1.94;46.82252358;0.65;0
582;-6.858552778;109.6919889;Pelabuhan Perikanan Nasional Pekalongan;03/10/2024;5.75;7.14;2.97;23.44;0.09;0.31;30.16;73.57373398;2.22;63.92597436;0.67;0
583;-8.016177778;110.3233639;POB Syekh Belabelu Bantul;03/10/2024;5.80;7.13;2.83;23.69;0.09;0.30;27.40478549;85.64710616;4.108505202;86.89121258;0.66;0
584;5.125833333;97.15086944;Observatorium Malikussaleh IAIN Lhokseumawe;03/10/2024;5.29;7.50;4.46;21.38;0.10;0.35;24.73431705;75.62586538;2.366469081;81.5052972;0.42;0
585;-7.221061111;113.2976611;Pelabuhan Trunojoyo Taddhen;03/10/2024;5.67;7.04;2.89;23.12;0.09;0.30;32.5;62.64740044;2.54;52.27399566;0.68;0
586;5.466572222;95.242275;Obs Tgk Chiek Kuta Karang Lhoknga, AcehBesar;03/10/2024;5.31;7.55;4.53;21.48;0.11;0.36;24.20165397;76.98334231;2.81628904;77.94482711;0.63;0
587;-7.503869444;112.7322667;Aula RH Pondok Pesantren Manba'ul Hikam;01/12/2024;1.38;5.06;4.67;4.79;0.05;0.17;24.06802335;98.15939059;2.687558295;94.41943889;0.23;0
588;-7.9128;113.8210444;Masjid Agung At-Taqwa Bondowoso;01/12/2024;1.39;5.04;4.65;4.83;0.05;0.17;25.73836096;85.26760374;2.492499415;81.01671159;0.18;0
589;-7.16975;112.6174694;Balai Rukyat NU Condrodipo;01/12/2024;1.35;5.06;4.68;4.65;0.05;0.18;27.02134925;76.65178844;2.871024918;77.68766437;0.23;0
590;-6.301566667;107.2966528;Ponpes AlKhoirwaru;01/12/2024;1.43;5.13;4.72;5.02;0.05;0.18;28.84;71.17131033;2.78;63.93801181;0.42;0
591;-6.642352778;110.6439194;Pantai Semat;01/12/2024;1.36;5.08;4.71;4.69;0.05;0.18;23.14520706;96.2495944;4.55075328;99.35172097;0.22;0
592;-6.642352778;110.6439194;Pantai Semat;01/12/2024;1.36;5.08;4.71;4.69;0.05;0.18;22.56309715;92.59840589;6.157997405;90.39719332;0.22;0
593;-7.620583333;112.1495444;Sawah kayen;01/12/2024;1.41;5.07;4.67;4.94;0.05;0.18;25.20564393;81.45179422;2.587298526;76.79042847;0.23;0
594;-7.720275;111.5691889;Desa Panggung;01/12/2024;1.44;5.07;4.66;5.07;0.05;0.18;25.60897806;79.32568654;2.356832368;77.60541983;0.4;0
595;-7.011655556;112.4245972;Lingkaran Studi ilmu Hisab Rukyat Al-Kaukaba;01/12/2024;1.35;5.06;4.69;4.60;0.05;0.18;27.4653205;87.32226876;2.733559602;81.8768457;0.23;0
596;-6.322255556;106.70795;Menara Masjid AlItishom Walikota Tangerang Selatan;01/12/2024;1.45;5.14;4.72;5.12;0.05;0.18;24.9107386;84.46794415;4.471665327;83.82449017;0.37;0
597;-6.224522222;106.7679583;"Pondok PesantrenalFalah
Jakbar,DKI Jakarta";01/12/2024;1.44;5.13;4.73;5.06;0.05;0.18;30.25;73.96820451;4.14;30.27957865;0.37;0
598;-7.221061111;113.2976611;Pelabuhan Trunojoyo Taddhen;01/12/2024;1.34;5.05;4.68;4.57;0.05;0.17;27.57763011;88.65963947;3.430035912;87.93435444;0.18;0
599;-6.322255556;106.70795;Menara Masjid AlItishom Walikota Tangerang Selatan;01/12/2024;1.45;5.14;4.72;5.12;0.05;0.18;30.12643492;61.89996341;3.12;6.904202425;0.37;0
600;-8.204969444;112.1584667;Bukit Banjarsari;31/12/2024;6.42;7.93;3.27;29.57;0.12;0.38;27.31;69.0775593;3.47;64.00398904;0.49;0
601;-7.734275;111.5148167;KANTOR NU RANTING BANARAN;31/12/2024;6.41;7.94;3.33;29.47;0.12;0.38;23.57484751;81.4460781;2.887965241;85.7942564;0.46;0
602;-7.9128;113.8210444;Masjid Agung At-Taqwa Bondowoso;31/12/2024;6.34;7.88;3.32;29.19;0.12;0.38;23.34340881;75.6248899;2.539400798;82.13363169;0.15;0
603;-6.889836111;109.6745917;Observatorium Jagad Waskito;31/12/2024;6.40;7.98;3.43;29.39;0.12;0.39;25.03722494;98.19877039;4.927345089;90.72057338;0.43;0
604;-6.642352778;110.6439194;Pantai Semat;31/12/2024;6.35;7.95;3.48;29.14;0.12;0.39;25.65336879;89.72722511;4.380118775;87.56663023;0.25;0
